0,336;0;9,81;0;0;0;0;0,9285;0;0,3714
0,338;0;9,81;0;0;0;0;0,9285;0;0,3714
0,341;0;9,81;0;0;0;0;0,9285;0;0,3714
0,343;0;9,81;0;0;0;0;0,9285;0;0,3714
0,345;0;9,81;0;0;0;0;0,9285;0;0,3714
0,347;0;9,81;0;0;0;0;0,9285;0;0,3714
0,349;0;9,81;0;0;0;0;0,9285;0;0,3714
0,351;0;9,81;0;0;0;0;0,9285;0;0,3714
0,353;0;9,81;0;0;0;0;0,9285;0;0,3714
0,354;0;9,81;0;0;0;0;0,9285;0;0,3714
0,356;0;9,81;0;0;0;0;0,9285;0;0,3714
0,358;0;9,81;0;0;0;0;0,9285;0;0,3714
0,36;0;9,81;0;0;0;0;0,9285;0;0,3714
0,362;0;9,81;0;0;0;0;0,9285;0;0,3714
0,364;0;9,81;0;0;0;0;0,9285;0;0,3714
0,366;0;9,81;0;0;0;0;0,9285;0;0,3714
0,367;0;9,81;0;0;0;0;0,9285;0;0,3714
0,369;0;9,81;0;0;0;0;0,9285;0;0,3714
0,371;0;9,81;0;0;0;0;0,9285;0;0,3714
0,373;0;9,81;0;0;0;0;0,9285;0;0,3714
0,375;0;9,81;0;0;0;0;0,9285;0;0,3714
0,377;0;9,81;0;0;0;0;0,9285;0;0,3714
0,378;0;9,81;0;0;0;0;0,9285;0;0,3714
0,38;0;9,81;0;0;0;0;0,9285;0;0,3714
0,382;0;9,81;0;0;0;0;0,9285;0;0,3714
0,384;0;9,81;0;0;0;0;0,9285;0;0,3714
0,386;0;9,81;0;0;0;0;0,9285;0;0,3714
0,387;0;9,81;0;0;0;0;0,9285;0;0,3714
0,389;0;9,81;0;0;0;0;0,9285;0;0,3714
0,391;0;9,81;0;0;0;0;0,9285;0;0,3714
0,392;0;9,81;0;0;0;0;0,9285;0;0,3714
0,394;0;9,81;0;0;0;0;0,9285;0;0,3714
0,396;0;9,81;0;0;0;0;0,9285;0;0,3714
0,398;0;9,81;0;0;0;0;0,9285;0;0,3714
0,4;0;9,81;0;0;0;0;0,9285;0;0,3714
0,402;0;9,81;0;0;0;0;0,9285;0;0,3714
0,404;0;9,81;0;0;0;0;0,9285;0;0,3714
0,406;0;9,81;0;0;0;0;0,9285;0;0,3714
0,408;0;9,81;0;0;0;0;0,9285;0;0,3714
0,41;0;9,81;0;0;0;0;0,9285;0;0,3714
0,412;0;9,81;0;0;0;0;0,9285;0;0,3714
0,415;0;9,81;0;0;0;0;0,9285;0;0,3714
0,417;0;9,81;0;0;0;0;0,9285;0;0,3714
0,418;0;9,81;0;0;0;0;0,9285;0;0,3714
0,42;0;9,81;0;0;0;0;0,9285;0;0,3714
0,422;0;9,81;0;0;0;0;0,9285;0;0,3714
0,424;0;9,81;0;0;0;0;0,9285;0;0,3714
0,425;0;9,81;0;0;0;0;0,9285;0;0,3714
0,427;0;9,81;0;0;0;0;0,9285;0;0,3714
0,429;0;9,81;0;0;0;0;0,9285;0;0,3714
0,43;0;9,81;0;0;0;0;0,9285;0;0,3714
0,432;0;9,81;0;0;0;0;0,9285;0;0,3714
0,434;0;9,81;0;0;0;0;0,9285;0;0,3714
0,436;0;9,81;0;0;0;0;0,9285;0;0,3714
0,437;0;9,81;0;0;0;0;0,9285;0;0,3714
0,439;0;9,81;0;0;0;0;0,9285;0;0,3714
0,441;0;9,81;0;0;0;0;0,9285;0;0,3714
0,443;0;9,81;0;0;0;0;0,9285;0;0,3714
0,444;0;9,81;0;0;0;0;0,9285;0;0,3714
0,446;0;9,81;0;0;0;0;0,9285;0;0,3714
0,448;0;9,81;0;0;0;0;0,9285;0;0,3714
0,45;0;9,81;0;0;0;0;0,9285;0;0,3714
0,451;0;9,81;0;0;0;0;0,9285;0;0,3714
0,453;0;9,81;0;0;0;0;0,9285;0;0,3714
0,455;0;9,81;0;0;0;0;0,9285;0;0,3714
0,457;0;9,81;0;0;0;0;0,9285;0;0,3714
0,458;0;9,81;0;0;0;0;0,9285;0;0,3714
0,46;0;9,81;0;0;0;0;0,9285;0;0,3714
0,463;0;9,81;0;0;0;0;0,9285;0;0,3714
0,465;0;9,81;0;0;0;0;0,9285;0;0,3714
0,467;0;9,81;0;0;0;0;0,9285;0;0,3714
0,469;0;9,81;0;0;0;0;0,9285;0;0,3714
0,471;0;9,81;0;0;0;0;0,9285;0;0,3714
0,473;0;9,81;0;0;0;0;0,9285;0;0,3714
0,475;0;9,81;0;0;0;0;0,9285;0;0,3714
0,477;0;9,81;0;0;0;0;0,9285;0;0,3714
0,479;0;9,81;0;0;0;0;0,9285;0;0,3714
0,482;0;9,81;0;0;0;0;0,9285;0;0,3714
0,484;0;9,81;0;0;0;0;0,9285;0;0,3714
0,485;0;9,81;0;0;0;0;0,9285;0;0,3714
0,487;0;9,81;0;0;0;0;0,9285;0;0,3714
0,489;0;9,81;0;0;0;0;0,9285;0;0,3714
0,491;0;9,81;0;0;0;0;0,9285;0;0,3714
0,493;0;9,81;0;0;0;0;0,9285;0;0,3714
0,495;0;9,81;0;0;0;0;0,9285;0;0,3714
0,496;0;9,81;0;0;0;0;0,9285;0;0,3714
0,498;0;9,81;0;0;0;0;0,9285;0;0,3714
0,5;0;9,81;0;0;0;0;0,9285;0;0,3714
0,502;0;9,81;0;0;0;0;0,9285;0;0,3714
0,503;0;9,81;0;0;0;0;0,9285;0;0,3714
0,505;0;9,81;0;0;0;0;0,9285;0;0,3714
0,507;0;9,81;0;0;0;0;0,9285;0;0,3714
0,509;0;9,81;0;0;0;0;0,9285;0;0,3714
0,51;0;9,81;0;0;0;0;0,9285;0;0,3714
0,512;0;9,81;0;0;0;0;0,9285;0;0,3714
0,514;0;9,81;0;0;0;0;0,9285;0;0,3714
0,515;0;9,81;0;0;0;0;0,9285;0;0,3714
0,517;0;9,81;0;0;0;0;0,9285;0;0,3714
0,519;0;9,81;0;0;0;0;0,9285;0;0,3714
0,52;0;9,81;0;0;0;0;0,9285;0;0,3714
0,523;0;9,81;0;0;0;0;0,9285;0;0,3714
0,524;0;9,81;0;0;0;0;0,9285;0;0,3714
0,526;0;9,81;0;0;0;0;0,9285;0;0,3714
0,528;0;9,81;0;0;0;0;0,9285;0;0,3714
0,53;0;9,81;0;0;0;0;0,9285;0;0,3714
0,531;0;9,81;0;0;0;0;0,9285;0;0,3714
0,533;0;9,81;0;0;0;0;0,9285;0;0,3714
0,535;0;9,81;0;0;0;0;0,9285;0;0,3714
0,537;0;9,81;0;0;0;0;0,9285;0;0,3714
0,538;0;9,81;0;0;0;0;0,9285;0;0,3714
0,54;0;9,81;0;0;0;0;0,9285;0;0,3714
0,542;0;9,81;0;0;0;0;0,9285;0;0,3714
0,544;0;9,81;0;0;0;0;0,9285;0;0,3714
0,546;0;9,81;0;0;0;0;0,9285;0;0,3714
0,547;0;9,81;0;0;0;0;0,9285;0;0,3714
0,549;0;9,81;0;0;0;0;0,9285;0;0,3714
0,551;0;9,81;0;0;0;0;0,9285;0;0,3714
0,553;0;9,81;0;0;0;0;0,9285;0;0,3714
0,554;0;9,81;0;0;0;0;0,9285;0;0,3714
0,556;0;9,81;0;0;0;0;0,9285;0;0,3714
0,558;0;9,81;0;0;0;0;0,9285;0;0,3714
0,56;0;9,81;0;0;0;0;0,9285;0;0,3714
0,562;0;9,81;0;0;0;0;0,9285;0;0,3714
0,564;0;9,81;0;0;0;0;0,9285;0;0,3714
0,565;0;9,81;0;0;0;0;0,9285;0;0,3714
0,567;0;9,81;0;0;0;0;0,9285;0;0,3714
0,569;0;9,81;0;0;0;0;0,9285;0;0,3714
0,57;0;9,81;0;0;0;0;0,9285;0;0,3714
0,572;0;9,81;0;0;0;0;0,9285;0;0,3714
0,574;0;9,81;0;0;0;0;0,9285;0;0,3714
0,576;0;9,81;0;0;0;0;0,9285;0;0,3714
0,577;0;9,81;0;0;0;0;0,9285;0;0,3714
0,579;0;9,81;0;0;0;0;0,9285;0;0,3714
0,581;0;9,81;0;0;0;0;0,9285;0;0,3714
0,583;0;9,81;0;0;0;0;0,9285;0;0,3714
0,585;0;9,81;0;0;0;0;0,9285;0;0,3714
0,586;0;9,81;0;0;0;0;0,9285;0;0,3714
0,588;0;9,81;0;0;0;0;0,9285;0;0,3714
0,59;0;9,81;0;0;0;0;0,9285;0;0,3714
0,591;0;9,81;0;0;0;0;0,9285;0;0,3714
0,593;0;9,81;0;0;0;0;0,9285;0;0,3714
0,595;0;9,81;0;0;0;0;0,9285;0;0,3714
0,597;0;9,81;0;0;0;0;0,9285;0;0,3714
0,598;0;9,81;0;0;0;0;0,9285;0;0,3714
0,601;0;9,81;0;0;0;0;0,9285;0;0,3714
0,603;0;9,81;0;0;0;0;0,9285;0;0,3714
0,604;0;9,81;0;0;0;0;0,9285;0;0,3714
0,606;0;9,81;0;0;0;0;0,9285;0;0,3714
0,608;0;9,81;0;0;0;0;0,9285;0;0,3714
0,61;0;9,81;0;0;0;0;0,9285;0;0,3714
0,611;0;9,81;0;0;0;0;0,9285;0;0,3714
0,613;0;9,81;0;0;0;0;0,9285;0;0,3714
0,615;0;9,81;0;0;0;0;0,9285;0;0,3714
0,617;0;9,81;0;0;0;0;0,9285;0;0,3714
0,618;0;9,81;0;0;0;0;0,9285;0;0,3714
0,62;0;9,81;0;0;0;0;0,9285;0;0,3714
0,622;0;9,81;0;0;0;0;0,9285;0;0,3714
0,624;0;9,81;0;0;0;0;0,9285;0;0,3714
0,625;0;9,81;0;0;0;0;0,9285;0;0,3714
0,627;0;9,81;0;0;0;0;0,9285;0;0,3714
0,629;0;9,81;0;0;0;0;0,9285;0;0,3714
0,63;0;9,81;0;0;0;0;0,9285;0;0,3714
0,632;0;9,81;0;0;0;0;0,9285;0;0,3714
0,634;0;9,81;0;0;0;0;0,9285;0;0,3714
0,636;0;9,81;0;0;0;0;0,9285;0;0,3714
0,637;0;9,81;0;0;0;0;0,9285;0;0,3714
0,639;0;9,81;0;0;0;0;0,9285;0;0,3714
0,641;0;9,81;0;0;0;0;0,9285;0;0,3714
0,643;0;9,81;0;0;0;0;0,9285;0;0,3714
0,645;0;9,81;0;0;0;0;0,9285;0;0,3714
0,647;0;9,81;0;0;0;0;0,9285;0;0,3714
0,648;0;9,81;0;0;0;0;0,9285;0;0,3714
0,65;0;9,81;0;0;0;0;0,9285;0;0,3714
0,652;0;9,81;0;0;0;0;0,9285;0;0,3714
0,654;0;9,81;0;0;0;0;0,9285;0;0,3714
0,655;0;9,81;0;0;0;0;0,9285;0;0,3714
0,657;0;9,81;0;0;0;0;0,9285;0;0,3714
0,659;0;9,81;0;0;0;0;0,9285;0;0,3714
0,66;0;9,81;0;0;0;0;0,9285;0;0,3714
0,663;0;9,81;0;0;0;0;0,9285;0;0,3714
0,665;0;9,81;0;0;0;0;0,9285;0;0,3714
0,667;0;9,81;0;0;0;0;0,9285;0;0,3714
0,669;0;9,81;0;0;0;0;0,9285;0;0,3714
0,671;0;9,81;0;0;0;0;0,9285;0;0,3714
0,673;0;9,81;0;0;0;0;0,9285;0;0,3714
0,675;0;9,81;0;0;0;0;0,9285;0;0,3714
0,677;0;9,81;0;0;0;0;0,9285;0;0,3714
0,68;0;9,81;0;0;0;0;0,9285;0;0,3714
0,682;0;9,81;0;0;0;0;0,9285;0;0,3714
0,684;0;9,81;0;0;0;0;0,9285;0;0,3714
0,685;0;9,81;0;0;0;0;0,9285;0;0,3714
0,687;0;9,81;0;0;0;0;0,9285;0;0,3714
0,689;0;9,81;0;0;0;0;0,9285;0;0,3714
0,69;0;9,81;0;0;0;0;0,9285;0;0,3714
0,692;0;9,81;0;0;0;0;0,9285;0;0,3714
0,694;0;9,81;0;0;0;0;0,9285;0;0,3714
0,696;0;9,81;0;0;0;0;0,9285;0;0,3714
0,698;0;9,81;0;0;0;0;0,9285;0;0,3714
0,699;0;9,81;0;0;0;0;0,9285;0;0,3714
0,701;0;9,81;0;0;0;0;0,9285;0;0,3714
0,703;0;9,81;0;0;0;0;0,9285;0;0,3714
0,705;0;9,81;0;0;0;0;0,9285;0;0,3714
0,707;0;9,81;0;0;0;0;0,9285;0;0,3714
0,709;0;9,81;0;0;0;0;0,9285;0;0,3714
0,712;0;9,81;0;0;0;0;0,9285;0;0,3714
0,714;0;9,81;0;0;0;0;0,9285;0;0,3714
0,716;0;9,81;0;0;0;0;0,9285;0;0,3714
0,718;0;9,81;0;0;0;0;0,9285;0;0,3714
0,72;0;9,81;0;0;0;0;0,9285;0;0,3714
0,722;0;9,81;0;0;0;0;0,9285;0;0,3714
0,724;0;9,81;0;0;0;0;0,9285;0;0,3714
0,726;0;9,81;0;0;0;0;0,9285;0;0,3714
0,727;0;9,81;0;0;0;0;0,9285;0;0,3714
0,729;0;9,81;0;0;0;0;0,9285;0;0,3714
0,731;0;9,81;0;0;0;0;0,9285;0;0,3714
0,733;0;9,81;0;0;0;0;0,9285;0;0,3714
0,734;0;9,81;0;0;0;0;0,9285;0;0,3714
0,736;0;9,81;0;0;0;0;0,9285;0;0,3714
0,738;0;9,81;0;0;0;0;0,9285;0;0,3714
0,739;0;9,81;0;0;0;0;0,9285;0;0,3714
0,741;0;9,81;0;0;0;0;0,9285;0;0,3714
0,743;0;9,81;0;0;0;0;0,9285;0;0,3714
0,745;0;9,81;0;0;0;0;0,9285;0;0,3714
0,747;0;9,81;0;0;0;0;0,9285;0;0,3714
0,749;0;9,81;0;0;0;0;0,9285;0;0,3714
0,751;0;9,81;0;0;0;0;0,9285;0;0,3714
0,752;0;9,81;0;0;0;0;0,9285;0;0,3714
0,754;0;9,81;0;0;0;0;0,9285;0;0,3714
0,756;0;9,81;0;0;0;0;0,9285;0;0,3714
0,758;0;9,81;0;0;0;0;0,9285;0;0,3714
0,76;0;9,81;0;0;0;0;0,9285;0;0,3714
0,761;0;9,81;0;0;0;0;0,9285;0;0,3714
0,763;0;9,81;0;0;0;0;0,9285;0;0,3714
0,766;0;9,81;0;0;0;0;0,9285;0;0,3714
0,768;0;9,81;0;0;0;0;0,9285;0;0,3714
0,77;0;9,81;0;0;0;0;0,9285;0;0,3714
0,772;0;9,81;0;0;0;0;0,9285;0;0,3714
0,774;0;9,81;0;0;0;0;0,9285;0;0,3714
0,776;0;9,81;0;0;0;0;0,9285;0;0,3714
0,778;0;9,81;0;0;0;0;0,9285;0;0,3714
0,78;0;9,81;0;0;0;0;0,9285;0;0,3714
0,783;0;9,81;0;0;0;0;0,9285;0;0,3714
0,784;0;9,81;0;0;0;0;0,9285;0;0,3714
0,786;0;9,81;0;0;0;0;0,9285;0;0,3714
0,788;0;9,81;0;0;0;0;0,9285;0;0,3714
0,79;0;9,81;0;0;0;0;0,9285;0;0,3714
0,791;0;9,81;0;0;0;0;0,9285;0;0,3714
0,794;0;9,81;0;0;0;0;0,9285;0;0,3714
0,796;0;9,81;0;0;0;0;0,9285;0;0,3714
0,798;0;9,81;0;0;0;0;0,9285;0;0,3714
0,8;0;9,81;0;0;0;0;0,9285;0;0,3714
0,802;0;9,81;0;0;0;0;0,9285;0;0,3714
0,805;0;9,81;0;0;0;0;0,9285;0;0,3714
0,807;0;9,81;0;0;0;0;0,9285;0;0,3714
0,81;0;9,81;0;0;0;0;0,9285;0;0,3714
0,812;0;9,81;0;0;0;0;0,9285;0;0,3714
0,813;0;9,81;0;0;0;0;0,9285;0;0,3714
0,815;0;9,81;0;0;0;0;0,9285;0;0,3714
0,817;0;9,81;0;0;0;0;0,9285;0;0,3714
0,819;0;9,81;0;0;0;0;0,9285;0;0,3714
0,82;0;9,81;0;0;0;0;0,9285;0;0,3714
0,823;0;9,81;0;0;0;0;0,9285;0;0,3714
0,825;0;9,81;0;0;0;0;0,9285;0;0,3714
0,827;0;9,81;0;0;0;0;0,9285;0;0,3714
0,829;0;9,81;0;0;0;0;0,9285;0;0,3714
0,831;0;9,81;0;0;0;0;0,9285;0;0,3714
0,833;0;9,81;0;0;0;0;0,9285;0;0,3714
0,835;0;9,81;0;0;0;0;0,9285;0;0,3714
0,837;0;9,81;0;0;0;0;0,9285;0;0,3714
0,839;0;9,81;0;0;0;0;0,9285;0;0,3714
0,841;0;9,81;0;0;0;0;0,9285;0;0,3714
0,843;0;9,81;0;0;0;0;0,9285;0;0,3714
0,845;0;9,81;0;0;0;0;0,9285;0;0,3714
0,846;0;9,81;0;0;0;0;0,9285;0;0,3714
0,848;0;9,81;0;0;0;0;0,9285;0;0,3714
0,85;0;9,81;0;0;0;0;0,9285;0;0,3714
0,851;0;9,81;0;0;0;0;0,9285;0;0,3714
0,853;0;9,81;0;0;0;0;0,9285;0;0,3714
0,855;0;9,81;0;0;0;0;0,9285;0;0,3714
0,857;0;9,81;0;0;0;0;0,9285;0;0,3714
0,858;0;9,81;0;0;0;0;0,9285;0;0,3714
0,86;0;9,81;0;0;0;0;0,9285;0;0,3714
0,862;0;9,81;0;0;0;0;0,9285;0;0,3714
0,864;0;9,81;0;0;0;0;0,9285;0;0,3714
0,865;0;9,81;0;0;0;0;0,9285;0;0,3714
0,867;0;9,81;0;0;0;0;0,9285;0;0,3714
0,869;0;9,81;0;0;0;0;0,9285;0;0,3714
0,871;0;9,81;0;0;0;0;0,9285;0;0,3714
0,872;0;9,81;0;0;0;0;0,9285;0;0,3714
0,874;0;9,81;0;0;0;0;0,9285;0;0,3714
0,876;0;9,81;0;0;0;0;0,9285;0;0,3714
0,878;0;9,81;0;0;0;0;0,9285;0;0,3714
0,879;0;9,81;0;0;0;0;0,9285;0;0,3714
0,881;0;9,81;0;0;0;0;0,9285;0;0,3714
0,883;0;9,81;0;0;0;0;0,9285;0;0,3714
0,885;0;9,81;0;0;0;0;0,9285;0;0,3714
0,887;0;9,81;0;0;0;0;0,9285;0;0,3714
0,888;0;9,81;0;0;0;0;0,9285;0;0,3714
0,89;0;9,81;0;0;0;0;0,9285;0;0,3714
0,892;0;9,81;0;0;0;0;0,9285;0;0,3714
0,894;0;9,81;0;0;0;0;0,9285;0;0,3714
0,895;0;9,81;0;0;0;0;0,9285;0;0,3714
0,897;0;9,81;0;0;0;0;0,9285;0;0,3714
0,899;0;9,81;0;0;0;0;0,9285;0;0,3714
0,9;0;9,81;0;0;0;0;0,9285;0;0,3714
0,902;0;9,81;0;0;0;0;0,9285;0;0,3714
0,905;0;9,81;0;0;0;0;0,9285;0;0,3714
0,907;0;9,81;0;0;0;0;0,9285;0;0,3714
0,909;0;9,81;0;0;0;0;0,9285;0;0,3714
0,911;0;9,81;0;0;0;0;0,9285;0;0,3714
0,913;0;9,81;0;0;0;0;0,9285;0;0,3714
0,915;0;9,81;0;0;0;0;0,9285;0;0,3714
0,917;0;9,81;0;0;0;0;0,9285;0;0,3714
0,919;0;9,81;0;0;0;0;0,9285;0;0,3714
0,921;0;9,81;0;0;0;0;0,9285;0;0,3714
0,923;0;9,81;0;0;0;0;0,9285;0;0,3714
0,925;0;9,81;0;0;0;0;0,9285;0;0,3714
0,926;0;9,81;0;0;0;0;0,9285;0;0,3714
0,928;0;9,81;0;0;0;0;0,9285;0;0,3714
0,93;0;9,81;0;0;0;0;0,9285;0;0,3714
0,932;0;9,81;0;0;0;0;0,9285;0;0,3714
0,934;0;9,81;0;0;0;0;0,9285;0;0,3714
0,935;0;9,81;0;0;0;0;0,9285;0;0,3714
0,937;0;9,81;0;0;0;0;0,9285;0;0,3714
0,939;0;9,81;0;0;0;0;0,9285;0;0,3714
0,941;0;9,81;0;0;0;0;0,9285;0;0,3714
0,943;0;9,81;0;0;0;0;0,9285;0;0,3714
0,944;0;9,81;0;0;0;0;0,9285;0;0,3714
0,946;0;9,81;0;0;0;0;0,9285;0;0,3714
0,948;0;9,81;0;0;0;0;0,9285;0;0,3714
0,95;0;9,81;0;0;0;0;0,9285;0;0,3714
0,951;0;9,81;0;0;0;0;0,9285;0;0,3714
0,953;0;9,81;0;0;0;0;0,9285;0;0,3714
0,955;0;9,81;0;0;0;0;0,9285;0;0,3714
0,957;0;9,81;0;0;0;0;0,9285;0;0,3714
0,958;0;9,81;0;0;0;0;0,9285;0;0,3714
0,96;0;9,81;0;0;0;0;0,9285;0;0,3714
0,962;0;9,81;0;0;0;0;0,9285;0;0,3714
0,964;0;9,81;0;0;0;0;0,9285;0;0,3714
0,965;0;9,81;0;0;0;0;0,9285;0;0,3714
0,967;0;9,81;0;0;0;0;0,9285;0;0,3714
0,969;0;9,81;0;0;0;0;0,9285;0;0,3714
0,971;0;9,81;0;0;0;0;0,9285;0;0,3714
0,973;0;9,81;0;0;0;0;0,9285;0;0,3714
0,974;0;9,81;0;0;0;0;0,9285;0;0,3714
0,976;0;9,81;0;0;0;0;0,9285;0;0,3714
0,978;0;9,81;0;0;0;0;0,9285;0;0,3714
0,98;0;9,81;0;0;0;0;0,9285;0;0,3714
0,981;0;9,81;0;0;0;0;0,9285;0;0,3714
0,983;0;9,81;0;0;0;0;0,9285;0;0,3714
0,985;0;9,81;0;0;0;0;0,9285;0;0,3714
0,987;0;9,81;0;0;0;0;0,9285;0;0,3714
0,988;0;9,81;0;0;0;0;0,9285;0;0,3714
0,99;0;9,81;0;0;0;0;0,9285;0;0,3714
0,992;0;9,81;0;0;0;0;0,9285;0;0,3714
0,994;0;9,81;0;0;0;0;0,9285;0;0,3714
0,996;0;9,81;0;0;0;0;0,9285;0;0,3714
0,997;0;9,81;0;0;0;0;0,9285;0;0,3714
0,999;0;9,81;0;0;0;0;0,9285;0;0,3714
1,001;0;9,81;0;0;0;0;0,9285;0;0,3714
1,003;0;9,81;0;0;0;0;0,9285;0;0,3714
1,005;0;9,81;0;0;0;0;0,9285;0;0,3714
1,006;0;9,81;0;0;0;0;0,9285;0;0,3714
1,008;0;9,81;0;0;0;0;0,9285;0;0,3714
1,01;0;9,81;0;0;0;0;0,9285;0;0,3714
1,011;0;9,81;0;0;0;0;0,9285;0;0,3714
1,013;0;9,81;0;0;0;0;0,9285;0;0,3714
1,015;0;9,81;0;0;0;0;0,9285;0;0,3714
1,017;0;9,81;0;0;0;0;0,9285;0;0,3714
1,018;0;9,81;0;0;0;0;0,9285;0;0,3714
1,02;0;9,81;0;0;0;0;0,9285;0;0,3714
1,022;0;9,81;0;0;0;0;0,9285;0;0,3714
1,024;0;9,81;0;0;0;0;0,9285;0;0,3714
1,026;0;9,81;0;0;0;0;0,9285;0;0,3714
1,027;0;9,81;0;0;0;0;0,9285;0;0,3714
1,029;0;9,81;0;0;0;0;0,9285;0;0,3714
1,031;0;9,81;0;0;0;0;0,9285;0;0,3714
1,033;0;9,81;0;0;0;0;0,9285;0;0,3714
1,034;0;9,81;0;0;0;0;0,9285;0;0,3714
1,036;0;9,81;0;0;0;0;0,9285;0;0,3714
1,038;0;9,81;0;0;0;0;0,9285;0;0,3714
1,039;0;9,81;0;0;0;0;0,9285;0;0,3714
1,041;0;9,81;0;0;0;0;0,9285;0;0,3714
1,043;0;9,81;0;0;0;0;0,9285;0;0,3714
1,045;0;9,81;0;0;0;0;0,9285;0;0,3714
1,047;0;9,81;0;0;0;0;0,9285;0;0,3714
1,05;0;9,81;0;0;0;0;0,9285;0;0,3714
1,052;0;9,81;0;0;0;0;0,9285;0;0,3714
1,054;0;9,81;0;0;0;0;0,9285;0;0,3714
1,056;0;9,81;0;0;0;0;0,9285;0;0,3714
1,059;0;9,81;0;0;0;0;0,9285;0;0,3714
1,06;0;9,81;0;0;0;0;0,9285;0;0,3714
1,062;0;9,81;0;0;0;0;0,9285;0;0,3714
1,064;0;9,81;0;0;0;0;0,9285;0;0,3714
1,066;0;9,81;0;0;0;0;0,9285;0;0,3714
1,068;0;9,81;0;0;0;0;0,9285;0;0,3714
1,07;0;9,81;0;0;0;0;0,9285;0;0,3714
1,071;0;9,81;0;0;0;0;0,9285;0;0,3714
1,073;0;9,81;0;0;0;0;0,9285;0;0,3714
1,075;0;9,81;0;0;0;0;0,9285;0;0,3714
1,076;0;9,81;0;0;0;0;0,9285;0;0,3714
1,078;0;9,81;0;0;0;0;0,9285;0;0,3714
